NM,length,ratio,assembly
2157,43390,0.0497119151878313,CHM1
1360,27218,0.0499669336468514,CHM1
1795,26086,0.0688108563980679,CHM1
2350,32644,0.0719887268717069,CHM1
1024,14831,0.0690445688085766,CHM1
1658,44096,0.0375997822931785,CHM1
849,24516,0.034630445423397,CHM1
548,14374,0.0381243912620008,CHM1
1081,24971,0.0432902166513155,CHM1
755,11028,0.068462096481683,CHM1
2825,38362,0.0736405818257651,CHM1
8050,53143,0.151478087424496,CHM1
4938,30840,0.16011673151751,CHM1
627,27762,0.0225848281824076,CHM1
613,15949,0.0384350115994733,CHM1
672,13755,0.0488549618320611,CHM1
517,14668,0.0352467957458413,CHM1
489,13116,0.0372827081427264,CHM1
951,16409,0.0579559997562313,CHM1
339,13246,0.0255926317378831,CHM1
248,10302,0.0240729955348476,CHM1
3528,42869,0.0822972310993958,CHM1
1365,35002,0.0389977715559111,CHM1
415,11939,0.0347600301532792,CHM1
1690,17053,0.0991027971617897,CHM1
1294,26154,0.049476179551885,CHM1
2069,33147,0.0624189217727095,CHM1
3275,33766,0.0969910560919268,CHM1
1470,20679,0.071086609603946,CHM1
609,15807,0.038527234769406,CHM1
1229,15774,0.0779130214276658,CHM1
1625,39862,0.0407656414630475,CHM1
1709,24328,0.0702482735942124,CHM1
1783,27046,0.0659247208459661,CHM1
1204,17335,0.0694548601096049,CHM1
377,10578,0.0356400075628663,CHM1
1973,41187,0.04790346468545901,CHM1
239,12406,0.0192648718362083,CHM1
3153,24932,0.126463982031125,CHM1
3433,31138,0.11025114008606801,CHM1
1050,21147,0.0496524329692155,CHM1
1150,25662,0.0448133426856831,CHM1
3134,28068,0.111657403448767,CHM1
1487,33286,0.0446734362795169,CHM1
3223,43845,0.0735089519899647,CHM1
5381,51966,0.103548474002232,CHM1
392,7057,0.0555476831514808,CHM1
1279,15097,0.0847188183082732,CHM1
3568,28653,0.12452448260217099,CHM1
862,13980,0.0616595135908441,CHM1
4168,34181,0.121939088967555,CHM1
2173,45316,0.0479521581781269,CHM1
841,26408,0.0318464101787337,CHM1
1548,39331,0.0393582670158399,CHM1
1678,36518,0.0459499424941125,CHM1
2333,25279,0.0922900431187943,CHM1
1591,31833,0.0499795809380203,CHM1
1466,19429,0.0754542179216635,CHM1
573,22506,0.0254598773660357,CHM1
1376,28266,0.0486803934055049,CHM1
2751,33634,0.0817922340488791,CHM1
6633,57364,0.115630011854125,CHM1
1106,16168,0.0684067293419099,CHM1
6602,52468,0.125829076770603,CHM1
2548,27231,0.0935698285042782,CHM1
4769,38116,0.12511806065694198,CHM1
1029,24281,0.042378814711091006,CHM1
2660,25706,0.103477787287015,CHM1
1638,27450,0.059672131147541,CHM1
1570,24053,0.065272523177982,CHM1
3842,43637,0.08804454935032198,CHM1
2104,32366,0.0650064882901811,CHM1
4917,41500,0.118481927710843,CHM1
1373,19269,0.0712543463594374,CHM1
1128,24173,0.0466636329789435,CHM1
1510,24151,0.0625232909610368,CHM1
177,17374,0.010187636698515,CHM1
1022,21758,0.0469712289732512,CHM1
647,16852,0.0383930690719203,CHM1
252,16459,0.0153107722218847,CHM1
422,16114,0.0261884075958794,CHM1
249,26008,0.009573977237772991,CHM1
74,2415,0.0306418219461698,CHM1
516,15438,0.0334240186552662,CHM1
7828,3852666,0.00203183977017473,CHM1
2386,1889420,0.0012628213949254302,CHM1
2125,1507578,0.0014095456420828599,CHM1
92,36221,0.0025399630048866697,CHM1
634,41976,0.0151038688774538,CHM1
48,27502,0.00174532761253727,CHM1
309,51748,0.00597124526551751,CHM1
499,21670,0.0230272265805261,CHM1
51,43496,0.00117252161118264,CHM1
809,419796,0.00192712650906631,CHM1
4663,2403458,0.00194012127526256,CHM1
3305,116536,0.0283603350037757,CHM1
295,10057,0.0293328030227702,CHM1
454,41452,0.0109524269034063,CHM1
255,74353,0.00342958589431496,CHM1
9391,4920798,0.0019084302993132398,CHM1
51150,3837502,0.0133289832813116,CHM1
375,17421,0.0215257447907698,CHM1
1270,100974,0.0125774951967833,CHM1
351,25962,0.0135197596487174,CHM1
1474,126241,0.0116760798789617,CHM1
3790,46253,0.0819406308779971,CHM1
2024,48639,0.0416126976294743,CHM1
170,28019,0.006067311467218671,CHM1
385,27669,0.0139144891394702,CHM1
162,20630,0.007852641783809991,CHM1
267,2158,0.12372567191844301,CHM1
289,2159,0.133858267716535,CHM1
305,2306,0.132263660017346,CHM1
274,2166,0.12650046168051698,CHM1
270,2165,0.124711316397229,CHM1
272,2163,0.125751271382339,CHM1
289,2306,0.12532523850823898,CHM1
289,2303,0.125488493269648,CHM1
320,2373,0.134850400337126,CHM1
213,1793,0.118795315114334,CHM1
209,1640,0.127439024390244,CHM1
3486,2082113,0.00167426071495639,CHM1
95,25234,0.0037647618292779603,CHM1
252,28907,0.00871761165115716,CHM1
591,30706,0.0192470526932847,CHM1
1393,310005,0.0044934759116788394,CHM1
284,33129,0.008572549729843941,CHM1
590,42922,0.0137458645915847,CHM1
904,423331,0.0021354448410345604,CHM1
270,43829,0.006160304821008921,CHM1
6398,2608189,0.00245304308851851,CHM1
63,34480,0.00182714617169374,CHM1
156,49339,0.0031617989825493,CHM1
256,36219,0.007068113421132559,CHM1
194,41777,0.00464370347320296,CHM1
3132,1907869,0.00164162214491666,CHM1
1469,28652,0.0512704174228675,CHM1
5563,60991,0.0912101785509337,CHM1
2793,37918,0.0736589482567646,CHM1
132,15213,0.0086767895878525,CHM1
1050,27133,0.0386982641064387,CHM1
1874,31833,0.0588697263845695,CHM1
372,16327,0.0227843449500827,CHM1
453,14177,0.0319531635748043,CHM1
921,13543,0.0680056117551503,CHM1
200,26110,0.00765990042129452,CHM1
934,25436,0.0367196100015726,CHM1
388,21939,0.0176854004284607,CHM1
2010,41793,0.0480941784509368,CHM1
528,21991,0.0240098221999909,CHM1
1633,24983,0.0653644478245207,CHM1
158,1650,0.0957575757575758,CHM1
1722,5896,0.2920624151967439,CHM1
1249,5011,0.249251646377969,CHM1
1290,5085,0.253687315634218,CHM1
2441,44842,0.0544355737924267,CHM1
1538,26975,0.0570157553290084,CHM1
1172,17466,0.0671017977785412,CHM1
2815,50359,0.0558986477094462,CHM1
1018,26451,0.038486257608407994,CHM1
907,23475,0.0386368477103301,CHM1
1160,20852,0.0556301553807788,CHM1
575,17874,0.0321696318675171,CHM1
555,16454,0.0337303999027592,CHM1
444,15272,0.0290728129910948,CHM1
314,7786,0.0403287952735679,CHM1
2784,24614,0.113106362232876,CHM1
1572,25294,0.0621491262750059,CHM1
268,10587,0.0253140644186266,CHM1
208,6731,0.0309017976526519,CHM1
1321,37252,0.0354611832921722,CHM1
364,11294,0.0322295023906499,CHM1
1269,45694,0.0277716986912943,CHM1
1979,24474,0.0808613222194982,CHM1
1267,40420,0.0313458683819891,CHM1
1047,39792,0.0263118214716526,CHM1
782,18549,0.0421586069329883,CHM1
153,4474,0.0341975860527492,CHM1
2218,29062,0.0763195925951414,CHM1
791,20589,0.0384185730244305,CHM1
723,13205,0.0547519878833775,CHM1
974,19805,0.0491795001262308,CHM1
297,8868,0.0334912043301759,CHM1
190,13221,0.014371076317978997,CHM1
441,5316,0.0829571106094808,CHM1
617,17323,0.0356173872885759,CHM1
61571,3089757,0.0199274570783398,CHM1
224,47139,0.004751903943656001,CHM1
586,78202,0.007493414490677991,CHM1
3305,72394,0.0456529546647512,CHM1
1054,97407,0.0108205775765602,CHM1
126,36875,0.00341694915254237,CHM1
180,10944,0.0164473684210526,CHM1
1275,84920,0.0150141309467734,CHM1
857,26172,0.0327449182332264,CHM1
1133,59065,0.0191822568356895,CHM1
271,26949,0.0100560317637018,CHM1
99,57615,0.00171830252538401,CHM1
119,14362,0.00828575407324885,CHM1
214,27945,0.007657899445339059,CHM1
2409,155167,0.0155252083239349,CHM1
88,35365,0.00248833592534992,CHM1
351,69586,0.00504411806972667,CHM1
4495,3038186,0.0014795012550252,CHM1
869,35758,0.0243022540410538,CHM1
441,12991,0.0339465784004311,CHM1
484,40297,0.0120108196639948,CHM1
5365,3441330,0.00155899027410914,CHM1
692,20828,0.0332245054734012,CHM1
148,22236,0.00665587335851772,CHM1
1004,58790,0.0170777343085559,CHM1
1692,492964,0.0034322993159743896,CHM1
439,62422,0.00703277690557816,CHM1
1299,137642,0.00943752633643801,CHM1
5998,479230,0.012515910940466998,CHM1
639,159730,0.0040005008451762395,CHM1
918,130844,0.00701598850539574,CHM1
311,58870,0.005282826567012061,CHM1
204,29382,0.00694302634265877,CHM1
322,29281,0.010996892182643998,CHM1
351,27591,0.0127215396324889,CHM1
62057,2504706,0.0247761613538675,CHM1
83,41256,0.0020118285825092104,CHM1
1370,137858,0.009937762045002829,CHM1
631,94712,0.006662302559337779,CHM1
1753,1283679,0.00136560619905755,CHM1
378,12880,0.0293478260869565,CHM1
95658,3886902,0.0246103452055133,CHM1
3231,433447,0.00745419855253353,CHM1
1678,247539,0.006778729816311771,CHM1
38,94176,0.00040349983010533504,CHM1
324,140197,0.00231103375963822,CHM1
654,14207,0.0460336453860773,CHM1
395,28276,0.0139694440514924,CHM1
207,11690,0.0177074422583405,CHM1
235,12679,0.0185345847464311,CHM1
400,16079,0.0248771689781703,CHM1
613,10903,0.0562230578739796,CHM1
1365,35172,0.0388092801091778,CHM1
1126,17295,0.0651055218271177,CHM1
982,361503,0.00271643665474422,CHM1
455,42275,0.010762862211708999,CHM1
231,52043,0.0044386372807101795,CHM1
72,7115,0.0101194659170766,CHM1
6135,3559443,0.00172358427989997,CHM1
536,42382,0.0126468783917701,CHM1
150,11441,0.0131107420680011,CHM1
182,113972,0.00159688344505668,CHM1
253,21658,0.0116815957152092,CHM1
2202,843074,0.0026118703696235398,CHM1
126,15491,0.00813375508359693,CHM1
1314,498837,0.00263412697935398,CHM1
2420,802483,0.00301564020670843,CHM1
249,114430,0.00217600279646946,CHM1
4049,2091224,0.00193618665432302,CHM1
350,12482,0.0280403781445281,CHM1
13564,2269340,0.00597706822247878,CHM1
391,32861,0.0118986032074496,CHM1
1086,532719,0.0020385982103135,CHM1
574,44918,0.0127788414444098,CHM1
82,24156,0.00339460175525749,CHM1
3193,1228470,0.0025991680708523602,CHM1
2191,825637,0.00265370859106363,CHM1
2196,1105365,0.0019866740850307397,CHM1
894,51363,0.0174055253781905,CHM1
285,22124,0.0128819381666968,CHM1
763,286119,0.0026667225874548697,CHM1
357,33334,0.0107097858042839,CHM1
750,439663,0.0017058519820862801,CHM1
1487,78394,0.0189682883894176,CHM1
2072,31026,0.0667826983820022,CHM1
195,51596,0.0037793627412977798,CHM1
795,44532,0.017852330908111,CHM1
328,69760,0.0047018348623853205,CHM1
2806,150938,0.0185904146073222,CHM1
1081,37636,0.0287224997342969,CHM1
359,7505,0.0478347768154564,CHM1
2111,35951,0.0587188117159467,CHM1
365,4219,0.0865133917990045,CHM1
52,4939,0.0105284470540595,CHM1
1614,31791,0.0507690855902614,CHM1
1130,21496,0.0525679196129513,CHM1
1635,55599,0.0294070037230885,CHM1
872,17929,0.048636287578783,CHM1
2007,93132,0.0215500579822188,CHM1
1082,26901,0.0402215531021152,CHM1
3117,56318,0.0553464256543201,CHM1
494,14551,0.0339495567314961,CHM1
1514,30257,0.0500380077337476,CHM1
1189,51605,0.0230404030617188,CHM1
2679,66482,0.0402966216419482,CHM1
61,11434,0.00533496589120168,CHM1
202,14236,0.0141893790390559,CHM1
771,12442,0.0619675293361196,CHM1
937,38703,0.0242100095599824,CHM1
2394,59393,0.040307780378159,CHM1
804,63041,0.0127536047968782,CHM1
692,45893,0.0150785522846621,CHM1
59,8017,0.00735936135711613,CHM1
496,13010,0.0381245196003075,CHM1
551,61447,0.008967077318664871,CHM1
792,89514,0.00884777800120651,CHM1
606,47197,0.0128397991397758,CHM1
79,20939,0.00377286403362147,CHM1
256,10909,0.0234668622238519,CHM1
469,24430,0.0191977077363897,CHM1
345,27229,0.0126703147379632,CHM1
464,21917,0.0211707806725373,CHM1
664,27554,0.0240981345721129,CHM1
1346,49731,0.0270656129979289,CHM1
263,153353,0.00171499742424341,CHM1
126,265383,0.00047478549869434003,CHM1
228,95104,0.0023973755047106303,CHM1
1268,150083,0.00844865840901368,CHM1
408,50603,0.00806276307728791,CHM1
1554,768519,0.00202207102231695,CHM1
286,57952,0.00493511871893981,CHM1
129,42949,0.00300356236466507,CHM1
4127,1057963,0.0039008925642957295,CHM1
484,104197,0.00464504736220813,CHM1
117,14619,0.00800328339831726,CHM1
770,230400,0.00334201388888889,CHM1
312,91804,0.00339854472572001,CHM1
212,31586,0.00671183435699361,CHM1
425,85232,0.00498639008822977,CHM1
450,116685,0.0038565368299267296,CHM1
982,685264,0.00143302435265825,CHM1
4209,1500118,0.0028057792786967397,CHM1
1506,341857,0.00440535077532419,CHM1
85,24307,0.00349693503928909,CHM1
488,64047,0.007619404499820441,CHM1
257,29555,0.00869565217391304,CHM1
54,7088,0.007618510158013541,CHM1
241,23883,0.010090859607252,CHM1
57,30713,0.0018558916419757101,CHM1
223,34719,0.00642299605403381,CHM1
150,33401,0.00449088350648184,CHM1
335,64817,0.0051683971797522295,CHM1
130,22253,0.00584190895609581,CHM1
604,403167,0.0014981384885171698,CHM1
102,70793,0.0014408204200980301,CHM1
57,62804,0.0009075855041080189,CHM1
235,150413,0.0015623649551568,CHM1
298,56949,0.00523275211153839,CHM1
137,73800,0.0018563685636856398,CHM1
256,45656,0.00560714911512178,CHM1
112,68110,0.00164439876670093,CHM1
1077,508162,0.0021194028675894697,CHM1
431,68075,0.00633125229526258,CHM1
713,58026,0.0122875952159377,CHM1
589,129333,0.0045541354488027,CHM1
302,32228,0.00937073352364404,CHM1
218,43507,0.005010687935274779,CHM1
3622,1934953,0.00187188009217795,CHM1
145,29540,0.00490859851049425,CHM1
801,59057,0.0135631677870532,CHM1
1094,645220,0.00169554570534081,CHM1
597,135536,0.0044047337976626105,CHM1
466,98485,0.0047316850281768795,CHM1
3716,2184766,0.0017008686513796,CHM1
56,4824,0.0116086235489221,CHM1
60,4454,0.0134710372698698,CHM1
151,4547,0.0332087090389268,CHM1
146,30007,0.004865531376012261,CHM1
542,42368,0.0127926737160121,CHM1
76,20995,0.0036199095022624397,CHM1
3113,2130881,0.00146089809801674,CHM1
509,80155,0.00635019649429231,CHM1
544,62825,0.008658973338639079,CHM1
123,10400,0.0118269230769231,CHM1
1168,362107,0.00322556592388438,CHM1
317,79467,0.00398907722702505,CHM1
4109,1739620,0.00236201009415849,CHM1
317,152115,0.00208394964336193,CHM1
2411,101351,0.0237886158005348,CHM1
278,68877,0.00403618043759165,CHM1
258,76812,0.00335885017965943,CHM1
1370,148378,0.00923317472940732,CHM1
938,249790,0.0037551543296369,CHM1
57140,1503777,0.0379976552374454,CHM1
1682,142699,0.0117870482624265,CHM1
1175,186714,0.0062930471201945205,CHM1
1335,362267,0.0036851272680095103,CHM1
631,27158,0.0232344060681935,CHM1
50,84385,0.0005925223677193809,CHM1
217,75864,0.00286038173573764,CHM1
2812,903624,0.00311191380485689,CHM1
3313,825262,0.0040144826733813,CHM1
379,67331,0.00562890793245311,CHM1
1208,67041,0.0180188243015468,CHM1
828,69653,0.0118874994616169,CHM1
1146,155603,0.00736489656369093,CHM1
102,79002,0.00129110655426445,CHM1
2165,77329,0.0279972584670693,CHM1
506,32996,0.0153351921445024,CHM1
1281,62076,0.0206359945872801,CHM1
1362,54151,0.0251518900851323,CHM1
3633,1116694,0.00325335320150372,CHM1
578,51469,0.0112300608133051,CHM1
1011,46524,0.0217307196285788,CHM1
1480,85146,0.0173819087214901,CHM1
2427,57787,0.0419990655337706,CHM1
621,27518,0.0225670470237663,CHM1
666,55688,0.0119594885792271,CHM1
148,16627,0.00890118481987129,CHM1
1081,69282,0.0156028982997027,CHM1
1068,39965,0.0267233829600901,CHM1
163,15033,0.0108428124792124,CHM1
289,45090,0.00640940341539144,CHM1
219,35364,0.00619273837801154,CHM1
333,12836,0.0259426612651916,CHM1
774,14709,0.0526208443809912,CHM1
827,16881,0.0489899887447426,CHM1
5761,40363,0.142729727720933,CHM1
587,16198,0.0362390418570194,CHM1
469,16685,0.0281090800119868,CHM1
1686,22950,0.0734640522875817,CHM1
704,12875,0.0546796116504854,CHM1
1227,20896,0.0587193721286371,CHM1
2433,49350,0.0493009118541034,CHM1
1006,49065,0.0205034138387853,CHM1
1782,38114,0.0467544734218397,CHM1
389,11687,0.0332848464105416,CHM1
624,44184,0.0141227593699077,CHM1
44,15849,0.00277620039119187,CHM1
144368,3789668,0.0380951576760814,CHM1
329,28190,0.0116708052500887,CHM1
103,22652,0.00454705986226382,CHM1
173,33832,0.00511350200993143,CHM1
210,23394,0.008976660682226209,CHM1
49,26352,0.0018594414086217398,CHM1
810,41334,0.0195964581216432,CHM1
376,42851,0.00877459102471354,CHM1
127,48486,0.0026193127913212103,CHM1
571,47240,0.0120872142252329,CHM1
120,41599,0.00288468472799827,CHM1
157,44496,0.0035284070478245203,CHM1
1244,33072,0.037614900822448,CHM1
240,28535,0.00841072367268267,CHM1
1834,37571,0.048814245029411,CHM1
87,23056,0.0037734212352533,CHM1
1452,37875,0.0383366336633663,CHM1
302,30555,0.00988381606938308,CHM1
936,13745,0.0680974899963623,CHM1
126,20741,0.00607492406344921,CHM1
103,23508,0.00438148715330951,CHM1
3782,3045026,0.00124202551965074,CHM1
1291,393842,0.0032779642597793,CHM1
1145,346220,0.00330714574547975,CHM1
338,43146,0.00783386640708293,CHM1
140,37558,0.00372756802811651,CHM1
6900,2772290,0.00248891710463191,CHM1
339,14827,0.0228636946111823,CHM1
1465,222175,0.00659390120400585,CHM1
191,30521,0.00625798630451165,CHM1
660,49883,0.013230960447447,CHM1
1054,131244,0.00803084331474201,CHM1
271,49742,0.00544811225925777,CHM1
151,45673,0.00330611083134456,CHM1
173,51539,0.00335668134810532,CHM1
933,50020,0.0186525389844062,CHM1
161,68914,0.00233624517514583,CHM1
494,76654,0.00644454301145407,CHM1
2579,61596,0.0418696019222027,CHM1
1457,97812,0.0148959227906596,CHM1
444,44587,0.00995805952407652,CHM1
353,36508,0.00966911361893284,CHM1
598,36055,0.0165857717376231,CHM1
723,66297,0.0109054708357844,CHM1
635,61850,0.010266774454325,CHM1
290,43834,0.00661586896016791,CHM1
171,43872,0.00389770240700219,CHM1
881,35242,0.0249985812382952,CHM1
355,81317,0.00436563080290714,CHM1
73,47624,0.0015328405845792,CHM1
1535,109240,0.0140516294397657,CHM1
155,8830,0.0175537938844847,CHM1
695,80361,0.00864847376214831,CHM1
2006,94350,0.0212612612612613,CHM1
185,60829,0.00304131253185158,CHM1
1918,52062,0.0368406899466021,CHM1
163,90329,0.0018045146077118102,CHM1
707,22260,0.0317610062893082,CHM1
210,67946,0.00309068966532246,CHM1
522,31620,0.0165085388994307,CHM1
239,74495,0.00320826901134304,CHM1
268,56052,0.00478127453079284,CHM1
294,40488,0.00726141078838174,CHM1
277,77924,0.00355474564960731,CHM1
222,11668,0.0190263969832019,CHM1
1791,28855,0.0620689655172414,CHM1
183,64032,0.0028579460269865103,CHM1
3239,128321,0.0252413868345789,CHM1
314,48071,0.00653200474298434,CHM1
1994,59452,0.0335396622485366,CHM1
261,48653,0.0053645201734733704,CHM1
89,31238,0.0028490940521160102,CHM1
112,39670,0.0028232921603226603,CHM1
407,27458,0.014822638211086002,CHM1
86,39060,0.00220174091141833,CHM1
634,39278,0.0161413513926371,CHM1
952,105638,0.00901190859349855,CHM1
1076,58196,0.0184892432469586,CHM1
476,60181,0.0079094730895133,CHM1
998,136355,0.00731913021158007,CHM1
250,53492,0.00467359605174606,CHM1
129,32391,0.003982587755858111,CHM1
4416,287152,0.0153786148102747,CHM1
1150,117001,0.00982897582071948,CHM1
575,48050,0.0119667013527575,CHM1
1460,32948,0.0443122496054389,CHM1
1104,46795,0.0235922641307832,CHM1
425,75960,0.00559505002632965,CHM1
196,59276,0.00330656589513462,CHM1
2411,139831,0.0172422424212085,CHM1
755,92215,0.00818738816895299,CHM1
1101,46792,0.0235296631902889,CHM1
3038,29455,0.10314038363605499,CHM1
499,13142,0.0379698676000609,CHM1
534,13131,0.0406671236006397,CHM1
323,12127,0.0266347818916467,CHM1
2254,22582,0.0998140111593304,CHM1
3548,35297,0.10051845765929099,CHM1
3166,25441,0.12444479383672001,CHM1
2480,18146,0.13666923839964698,CHM1
9114,56986,0.159934018881831,CHM1
948,16315,0.0581060373889059,CHM1
2869,31607,0.0907710317334768,CHM1
4638,38317,0.121042879139807,CHM1
4123,36504,0.112946526408065,CHM1
640,13008,0.0492004920049201,CHM1
735,16913,0.0434576952639981,CHM1
551,18067,0.0304975922953451,CHM1
4408,30596,0.144071120407896,CHM1
3464,29062,0.11919344848943599,CHM1
5989,33901,0.176661455414295,CHM1
6418,34895,0.18392319816592603,CHM1
1178,15751,0.074788902291918,CHM1
3481,31502,0.110500920576471,CHM1
622,16388,0.0379546009275079,CHM1
608,14758,0.0411979943081718,CHM1
177,9094,0.019463382449967,CHM1
352,12765,0.027575401488445,CHM1
2748,29979,0.0916641649154408,CHM1
819,12765,0.0641598119858989,CHM1
200,9562,0.0209161263334031,CHM1
4442,32202,0.137941742748898,CHM1
7714,49526,0.155756572305456,CHM1
2551,23045,0.11069646344109402,CHM1
1960,20366,0.09623882942158501,CHM1
984,17403,0.0565419755214618,CHM1
4116,25837,0.159306421024113,CHM1
3251,33229,0.0978362273917361,CHM1
754,9288,0.0811800172265289,CHM1
5786,51759,0.111787322011631,CHM1
1014,16540,0.0613059250302297,CHM1
4104,26298,0.15605749486653,CHM1
3861,29839,0.129394416702973,CHM1
3074,18456,0.16655830082358,CHM1
2979,24407,0.122055148113246,CHM1
3284,27192,0.120770814945572,CHM1
6474,52698,0.122850962085848,CHM1
4512,28365,0.15906927551560002,CHM1
9621,59098,0.162797387390436,CHM1
1579,17178,0.0919198975433694,CHM1
7007,54470,0.128639618138425,CHM1
4766,33111,0.14394008033584,CHM1
683,12640,0.0540348101265823,CHM1
2843,23293,0.12205383591637001,CHM1
4169,30390,0.137183283974992,CHM1
41,38990,0.00105155167991793,CHM1
335,7359,0.0455224894686778,CHM1
